case_seed, iteration, entropy, p01, p10, bias, scc, noxor_h_orig, err, percent_err, alg_idx, algorithm
26e5467a664970d957244590791e95ee95f04c4ede31a2d9cbbffa75a6da9a53, 126, 0.950000, 0.535156, 0.500888, 0.516538, -0.036044, 0.810932, -0.139068, 14.638737, 3, tCompression Test Estimate
0d85319ef34cf0af0005638b4d44d87720c3861076dc0e5b4141ab10eed2b3a4, 127, 0.950000, 0.520996, 0.514339, 0.503215, -0.035335, 0.800487, -0.149513, 15.738211, 3, tCompression Test Estimate
e9ae18602afe3ef26c5925830f43f09c79b415d70fb80fbc30db7259dde40dc9, 128, 0.950000, 0.525391, 0.509480, 0.507687, -0.034870, 0.847914, -0.102086, 10.745895, 3, tCompression Test Estimate
9c7fec3ea60ab3a4840c86b2a98d5537ff924a292ff2b7e1c45af38348053b52, 129, 0.950000, 0.482147, 0.539062, 0.472133, -0.021210, 0.814079, -0.135921, 14.307474, 3, tCompression Test Estimate
e8e167f9f3f8f54ad09a26504d35ce61316b9d74b973e22c0dec0b1b757bd18e, 130, 0.950000, 0.510606, 0.524414, 0.493330, -0.035020, 0.737982, -0.212018, 22.317684, 1, Collision Test Estimate
d347667444f455691a2d9de4ced49d07e6e14d9dc4ec17e444c195b07d7a1963, 131, 0.950000, 0.482422, 0.503748, 0.489187, 0.013830, 0.819813, -0.130187, 13.703895, 3, tCompression Test Estimate
4f55141ae0de03072637fbfb789915b779104a38040a65088e4e1b2d8064a6c1, 132, 0.950000, 0.525391, 0.482720, 0.521164, -0.008111, 0.790886, -0.159114, 16.748842, 3, tCompression Test Estimate
646fe86cee49b10814c1aa776868375e0491d834e0615d0ce2906233c1c72969, 133, 0.950000, 0.482506, 0.537109, 0.473224, -0.019615, 0.827423, -0.122577, 12.902842, 3, tCompression Test Estimate
7dbe62374c8c314f3072b1a3e974a61dcf50d84f0556a02ffbf017ed0c9c65f4, 134, 0.950000, 0.512402, 0.523438, 0.494673, -0.035840, 0.815190, -0.134810, 14.190526, 3, tCompression Test Estimate
6dec99aea736187ca729643f2ffaa3a945c3f485dd4134717229cbd8e0728a08, 135, 0.950000, 0.493349, 0.542969, 0.476060, -0.036318, 0.805620, -0.144380, 15.197895, 3, tCompression Test Estimate
126dbc13e6a4f1eae02c2888f0a3dfa227cf7d5190988e1f77d372facfb1a2d2, 136, 0.950000, 0.510718, 0.482422, 0.514246, 0.006860, 0.765188, -0.184812, 19.453895, 1, Collision Test Estimate
274ce8ab7a0f169f9830fb32c9a678e72e11345946d609ad31554335e1e1eb23, 137, 0.950000, 0.482385, 0.527344, 0.477737, -0.009728, 0.813180, -0.136820, 14.402105, 3, tCompression Test Estimate
a1d32bd22081d478eb7a5f18d5883ab4f5b6dfd902954cf1b537e450fba6eca1, 138, 0.950000, 0.513413, 0.482422, 0.515560, 0.004165, 0.807093, -0.142907, 15.042842, 3, tCompression Test Estimate
7935368abf81f1709b3b24f415c04abd0e2356d84ba5d4dad9e944d50f2b56f6, 139, 0.950000, 0.493272, 0.542969, 0.476020, -0.036240, 0.802062, -0.147938, 15.572421, 3, tCompression Test Estimate
daf6db515c6957ea0c78087515e8644f02d1c39f82c2a5091c88f6d193558698, 140, 0.950000, 0.516133, 0.519531, 0.498359, -0.035664, 0.780912, -0.169088, 17.798737, 1, Collision Test Estimate
a889259f6f358b35a83610993d61108f464ab4f453e23163ffd3e5770d562e02, 141, 0.950000, 0.499729, 0.536133, 0.482428, -0.035862, 0.833343, -0.116657, 12.279684, 3, tCompression Test Estimate
e2fc4e5aea7f73dac040862126cd2f0c6b8e22711d36dc1710ab39aaa6c25b93, 142, 0.950000, 0.499235, 0.482422, 0.508563, 0.018343, 0.842047, -0.107953, 11.363474, 3, tCompression Test Estimate
3b4a4326cf4d3d9b1f0c18547e41fac1fe46fc0cc93fc013778f19084222768c, 143, 0.950000, 0.526367, 0.482301, 0.521844, -0.008669, 0.837341, -0.112659, 11.858842, 3, tCompression Test Estimate
e0e1d3f569c30e884270aaf2fd11c519dc6c35bf828e04245063d351d7bf9e5a, 144, 0.950000, 0.482565, 0.524414, 0.479220, -0.006979, 0.765887, -0.184113, 19.380316, 3, tCompression Test Estimate
50d6cea90705702c95dc351bbdd050095bec6f1be3e2ea11c2279c9db2ccb846, 145, 0.950000, 0.501335, 0.535156, 0.483685, -0.036491, 0.791336, -0.158664, 16.701474, 3, tCompression Test Estimate
2ab0e3ab945cf8b32f9500657541d8f8bf3d7447a64a6e1a3ef1e70a2593d6b4, 146, 0.950000, 0.550781, 0.482669, 0.532954, -0.033451, 0.818118, -0.131882, 13.882316, 3, tCompression Test Estimate
722ccbd13a7a8e51eb22f5c9b9d3650ac0ec479a0271a9818453c98f7a6e99fa, 147, 0.950000, 0.508840, 0.527344, 0.491071, -0.036184, 0.775819, -0.174181, 18.334842, 3, tCompression Test Estimate
2e49e4df5c1916b6eda6119d5f7ae89e90c09c6448cc9885a60ad86b0e9fc6ed, 148, 0.950000, 0.482422, 0.504030, 0.489048, 0.013548, 0.754158, -0.195842, 20.614947, 3, tCompression Test Estimate
47fd616669b37e9beac0b2df9621a3ac96e05a1d8700c887564fafc1466ff1d0, 149, 0.950000, 0.531250, 0.482434, 0.524079, -0.013684, 0.806732, -0.143268, 15.080842, 3, tCompression Test Estimate
93d48da37c24c7bd1352ac0f8e014e72da8d10db07a5fea0297fbfed5aa8843a, 150, 0.950000, 0.505474, 0.530273, 0.488028, -0.035747, 0.765502, -0.184498, 19.420842, 3, tCompression Test Estimate
346eae8363e61d623f9042b25c130c26397eaee632b63297eb148250d95a37a5, 151, 0.950000, 0.496440, 0.482422, 0.507160, 0.021138, 0.793327, -0.156673, 16.491895, 3, tCompression Test Estimate
a9dd5c2db7f4cd6bc2d01eae200d09c332da76124789334b2a99de52f1e6b9fa, 152, 0.950000, 0.494756, 0.482422, 0.506311, 0.022822, 0.846392, -0.103608, 10.906105, 1, Collision Test Estimate
d79599454958653972f23ebff019aa50a43e0cdf41daeef2877f49417f861a56, 153, 0.950000, 0.482422, 0.504531, 0.488799, 0.013047, 0.828994, -0.121006, 12.737474, 3, tCompression Test Estimate
aced4d23aaa7fb3371035df9ef76f82710db708cb8db8b2f4e42c0173a06c0ba, 154, 0.950000, 0.482422, 0.506948, 0.487605, 0.010630, 0.754319, -0.195681, 20.598000, 3, tCompression Test Estimate
1462aa7dcd8e1bab0272f9ff97b74d27a8fe14a00edb2299f30daac9221f7ee8, 155, 0.950000, 0.512327, 0.482422, 0.515032, 0.005251, 0.824500, -0.125500, 13.210526, 3, tCompression Test Estimate
8bcbe7018624847c219d001a41f048f4159007ee25cdc3d04d54c166a33fa94f, 156, 0.950000, 0.485765, 0.482422, 0.501726, 0.031813, 0.810193, -0.139807, 14.716526, 1, Collision Test Estimate
be133e8285854a4f1007ce93f157aa5c0924c059a0de627122eff659b140c603, 157, 0.950000, 0.504774, 0.531250, 0.487223, -0.036024, 0.797746, -0.152254, 16.026737, 3, tCompression Test Estimate
29fd96ba9f051accb77531df1f2e770bda71d0384f8f82bfd745083c9fd2c70d, 158, 0.950000, 0.493175, 0.542969, 0.475972, -0.036144, 0.744247, -0.205753, 21.658211, 3, tCompression Test Estimate
44d51901bbb4eaa91d2f8cca818cb86ceb1877386c381d62e49de3392e064575, 159, 0.950000, 0.516511, 0.519531, 0.498542, -0.036042, 0.809051, -0.140949, 14.836737, 3, tCompression Test Estimate
90c49093b3859be1c26f2e2ed1dcf6154306c7a6f349c30dbe6d3fc16e9b58a2, 160, 0.950000, 0.483371, 0.482422, 0.500492, 0.034207, 0.776136, -0.173864, 18.301474, 3, tCompression Test Estimate
edfe7aa504b9d382034fbffb58a38970297b2d35bdbfcbcc6e4971df85999d3e, 161, 0.950000, 0.526367, 0.508801, 0.508485, -0.035169, 0.836691, -0.113309, 11.927263, 3, tCompression Test Estimate
4fa5bed7c87d3638fc8e4e6cd64681a5fb2c71c24797bf57ef92b975e13d269b, 162, 0.950000, 0.530273, 0.482407, 0.523634, -0.012680, 0.844563, -0.105437, 11.098632, 3, tCompression Test Estimate
8d9a41ec2e1b99e197bbf799c64ac1b0815b1d7ced6a2b7541f8c8f9e84e5051, 163, 0.950000, 0.482422, 0.515342, 0.483503, 0.002236, 0.790393, -0.159607, 16.800737, 1, Collision Test Estimate
94b855aa64d316f499976a1f1bc17dd01a5a1b82567667777790f0b57a603b71, 164, 0.950000, 0.515358, 0.519531, 0.497984, -0.034889, 0.759183, -0.190817, 20.086000, 3, tCompression Test Estimate
e8446447c5de9cd033afd240e47cc2d2f15ee971b4f95fbbd5cdaad33b9be867, 165, 0.950000, 0.482420, 0.528320, 0.477294, -0.010741, 0.808086, -0.141914, 14.938316, 1, Collision Test Estimate
e06650bc6cdf24c7c58b598b8b1d4e63f730b52b902640273b18843d77aad895, 166, 0.950000, 0.482422, 0.507949, 0.487112, 0.009629, 0.785124, -0.164876, 17.355368, 3, tCompression Test Estimate
da796b42df7f44af3d79e085b31a0ef21f309a74609876bedcf46497afff450b, 167, 0.950000, 0.499789, 0.536133, 0.482458, -0.035922, 0.797086, -0.152914, 16.096211, 3, tCompression Test Estimate
a8d2585bca21e5ff60902f5aa05c3fa8f0a597eddc6cced29ce4c3bb9e05ba9c, 168, 0.950000, 0.482422, 0.514288, 0.484014, 0.003290, 0.777973, -0.172027, 18.108105, 3, tCompression Test Estimate
869018f79d57520804ab0eedb7f49f9574b37901bd755213cdeb6dfc05677d7f, 169, 0.950000, 0.519043, 0.482294, 0.518350, -0.001336, 0.805395, -0.144605, 15.221579, 3, tCompression Test Estimate
c5170dc7d621649467dcf103d94f90e0a55a2c539f4f002d46d603728a9d7c49, 170, 0.950000, 0.483060, 0.482422, 0.500330, 0.034518, 0.808700, -0.141300, 14.873684, 3, tCompression Test Estimate
dbc68f0c0a4915589f39ce95681db38d8e3a1a14fdb9e263c3a2060a37d05fd0, 171, 0.950000, 0.512010, 0.482422, 0.514877, 0.005568, 0.828733, -0.121267, 12.764947, 3, tCompression Test Estimate
399602d91123053d4ea0977ffbda010f07f4a9b6055577b23a5556e3693ca666, 172, 0.950000, 0.482422, 0.501881, 0.490115, 0.015697, 0.815981, -0.134019, 14.107263, 3, tCompression Test Estimate
e6a80aca0e20ed3bd954b920db02b57e5ab4bd7c106e9139cc0c4ddc04833bd3, 173, 0.950000, 0.482422, 0.510217, 0.486000, 0.007361, 0.824106, -0.125894, 13.252000, 3, tCompression Test Estimate
53140f4449f946156e5b74da0e68270d1c3beb6803fbb82071b0fad7ff494db7, 174, 0.950000, 0.483553, 0.482422, 0.500586, 0.034025, 0.802032, -0.147968, 15.575579, 1, Collision Test Estimate
3a4526f4d28d1805a880e6c89794c8201ab9940f33639f310f7918156a57f660, 175, 0.950000, 0.497274, 0.482422, 0.507580, 0.020304, 0.740814, -0.209186, 22.019579, 1, Collision Test Estimate
61a20ffc7c2fb6bb2d537cc8bb39f9898398b8dcfb7dbf15cdb4a4f1d6fb0da3, 176, 0.950000, 0.484141, 0.482422, 0.500889, 0.033437, 0.753529, -0.196471, 20.681158, 3, tCompression Test Estimate
ac43381e4d3f152fdf16e4edc5d3b3795ca1de2e1ca12e2ec780a4d25b829a08, 177, 0.950000, 0.519531, 0.515825, 0.501790, -0.035356, 0.821868, -0.128132, 13.487579, 3, tCompression Test Estimate
11d1ac6511b1e22413e1992970fb63ad74c80e6dac5502202055e522af3079a4, 178, 0.950000, 0.509041, 0.482422, 0.513424, 0.008537, 0.802299, -0.147701, 15.547474, 3, tCompression Test Estimate
a9b091be97bf73520a80b9288aff7817f3c3ba72903d10e11d50a51032dc77de, 179, 0.950000, 0.482422, 0.485869, 0.498220, 0.031709, 0.798226, -0.151774, 15.976211, 3, tCompression Test Estimate
7d3d09f69ad8e75bc9f2e5a6df6e8292d719ddaa429aa476b37163bbbf825a69, 180, 0.950000, 0.482422, 0.504759, 0.488687, 0.012819, 0.825926, -0.124074, 13.060421, 3, tCompression Test Estimate
7ba352509a4cdc79a3c7ec524910ddb7eef1b4178d81a9bcf3cb551bdb38e0c1, 181, 0.950000, 0.497022, 0.482422, 0.507453, 0.020556, 0.800050, -0.149950, 15.784211, 1, Collision Test Estimate
1d90da8add48555d73eadf8ac16628583a0d28f39308d46e252f5b8b3f93e007, 182, 0.950000, 0.482293, 0.531250, 0.475848, -0.013543, 0.805786, -0.144214, 15.180421, 3, tCompression Test Estimate
88e61808b5620afe50a1b9b8dba8e1c1fb8c7213b8a3a6468b309917f0508b82, 183, 0.950000, 0.505640, 0.482422, 0.511749, 0.011938, 0.783402, -0.166598, 17.536632, 3, tCompression Test Estimate
53dd68e74ad46d3b8579ff005007bee14ff63bba4c77ea8e6a7804f3786c3a42, 184, 0.950000, 0.516414, 0.518555, 0.498966, -0.034968, 0.776776, -0.173224, 18.234105, 3, tCompression Test Estimate
f7d635513aab498cce15c9a7272c9da49f227b1bfa5146590221750eb7901d19, 185, 0.950000, 0.502429, 0.533203, 0.485143, -0.035633, 0.793025, -0.156975, 16.523684, 3, tCompression Test Estimate
3788a7e793c24692eb4c8e3640de916ecd0c848d0a6ed67ec8efbd3af11305b9, 186, 0.950000, 0.546875, 0.490110, 0.527370, -0.036985, 0.770644, -0.179356, 18.879579, 1, Collision Test Estimate
69ab96fcce532eeddca85800fbd8db3d9706aae8c610ad551e68a2efc51f5ddd, 187, 0.950000, 0.514422, 0.521484, 0.496591, -0.035907, 0.813307, -0.136693, 14.388737, 3, tCompression Test Estimate
1402079116ea87bb192241f9f76da89fd2773eb030da0ab5265164b378503231, 188, 0.950000, 0.486791, 0.482422, 0.502254, 0.030787, 0.799481, -0.150519, 15.844105, 3, tCompression Test Estimate
72e5d57d64e3852c64b0ffe70122b7699d334442baa151ff0374331fde648f97, 189, 0.950000, 0.482422, 0.496791, 0.492663, 0.020787, 0.745642, -0.204358, 21.511368, 1, Collision Test Estimate
0cba33767c55566c2861995dea22c53581253701dca038fcb1fbfa565ac35f1f, 190, 0.950000, 0.530273, 0.482237, 0.523721, -0.012511, 0.769872, -0.180128, 18.960842, 3, tCompression Test Estimate
67b04bc6784e84099527d7f7f4d92e4c05a7653570618afceab8fd43266a92b4, 191, 0.950000, 0.482422, 0.491083, 0.495552, 0.026495, 0.748611, -0.201389, 21.198842, 1, Collision Test Estimate
b3ac25c88a8f3bc6bd7e1e314865458898e4a8657773071fb89876c96420b167, 192, 0.950000, 0.524414, 0.511496, 0.506235, -0.035910, 0.799215, -0.150785, 15.872105, 3, tCompression Test Estimate
cadb304871facfc8f24cb11405615523611cfd6580ea9383b28414cb3fdbb6ed, 193, 0.950000, 0.534180, 0.482350, 0.525493, -0.016530, 0.788611, -0.161389, 16.988316, 3, tCompression Test Estimate
57d578ebb2bf61f010ce71ebb10388ab4c650841c75dcd27e71f12c90d280a41, 194, 0.950000, 0.526367, 0.482494, 0.521744, -0.008861, 0.781717, -0.168283, 17.714000, 3, tCompression Test Estimate
af53233ba16a130532494e3882e2d9bb4705d1356be6574d7c206b3a97933fdc, 195, 0.950000, 0.523438, 0.482634, 0.520279, -0.006071, 0.773882, -0.176118, 18.538737, 3, tCompression Test Estimate
411b4dd41a673ed13b7ce76f8ca78440af02ee9f816fce61cdff26f25688514a, 196, 0.950000, 0.529297, 0.506088, 0.511208, -0.035385, 0.864422, -0.085578, 9.008211, 3, tCompression Test Estimate
4b94dc62df03fb3f90d1ce70f984918e3e0116bdab17886375595e8e9ac3d3eb, 197, 0.950000, 0.526367, 0.509356, 0.508212, -0.035724, 0.785469, -0.164531, 17.319053, 3, tCompression Test Estimate
99e622141b58ff8537eead767a97fe985792990b56d1846e09dcbce218eb3a18, 198, 0.950000, 0.511768, 0.482422, 0.514759, 0.005810, 0.830984, -0.119016, 12.528000, 3, tCompression Test Estimate
20ed3f095f15f441829fe79ee6c3cadd0d479986cf911476fd907bf3d9b51ac9, 199, 0.950000, 0.531250, 0.482551, 0.524018, -0.013801, 0.773053, -0.176947, 18.626000, 1, Collision Test Estimate
8ad42a3c3b0e9181f0de98b3e0bb026a480e07f68de7cfe8d869ce79adbfa6c4, 200, 0.950000, 0.496171, 0.482422, 0.507025, 0.021407, 0.765688, -0.184312, 19.401263, 3, tCompression Test Estimate
c636e2c87207ad5d7576585fd0225384a646bc4dd8b655578decc38bbf71133a, 1, 0.975000, 0.512695, 0.491233, 0.510689, -0.003928, 0.838870, -0.136130, 13.962051, 3, tCompression Test Estimate
040ab2f6150477cdf907a566daa468100d7e363ad2ea4ecd2c9f39ad6ada511e, 2, 0.975000, 0.505300, 0.512695, 0.496368, -0.017995, 0.827206, -0.147794, 15.158359, 3, tCompression Test Estimate
3eef9a9bf34cfbac880573ceab1a6b5a63240aacd21206a4cf7aeb7ccfb31897, 3, 0.975000, 0.506729, 0.491211, 0.507775, 0.002060, 0.843666, -0.131334, 13.470154, 3, tCompression Test Estimate
ecbb6cf130f2db1b038d39f478d7c72303ecb8847d88e632aa6874a4ef4a482d, 4, 0.975000, 0.491284, 0.521484, 0.485090, -0.012768, 0.836880, -0.138120, 14.166154, 3, tCompression Test Estimate
5d9eacb2be0e980030ebff891fce019c1f9a35a9036c8cd897f214a4c3b474d2, 5, 0.975000, 0.491211, 0.504586, 0.493284, 0.004203, 0.843376, -0.131624, 13.499897, 3, tCompression Test Estimate
2fabceff9dbee02522109cba6707284d5d75e1cfa1d98225178b7bd4c96ca535, 6, 0.975000, 0.491211, 0.496414, 0.497366, 0.012375, 0.819102, -0.155898, 15.989538, 3, tCompression Test Estimate
cc19338f52d2d9e022be32a0fe3b47e6543b9b17aee7f82469f96872f22362c7, 7, 0.975000, 0.508271, 0.508789, 0.499746, -0.017061, 0.814095, -0.160905, 16.503077, 1, Collision Test Estimate
bdefd590835f90ea985222c75edf70b1af35066042b6ddffeffa6b0090ed95e4, 8, 0.975000, 0.501488, 0.491211, 0.505176, 0.007301, 0.817947, -0.157053, 16.108000, 3, tCompression Test Estimate
c692d166a5295cc1de50d853cfa7347a11d869509be0a38ec737438e570ee537, 9, 0.975000, 0.502750, 0.514648, 0.494153, -0.017399, 0.888236, -0.086764, 8.898872, 1, Collision Test Estimate
1fa8c57908a9ff42df22731b54071d3933d565bf23d577ccc9cb84ed26577241, 10, 0.975000, 0.515625, 0.501424, 0.506982, -0.017049, 0.818921, -0.156079, 16.008103, 3, tCompression Test Estimate
c3bcf8eaa5d9e5d98155c97e11a6c34b75dbf0a37b1088065a0c75215808cd8e, 11, 0.975000, 0.510742, 0.490995, 0.509857, -0.001737, 0.833108, -0.141892, 14.553026, 3, tCompression Test Estimate
3612e90b9368478ad2f6e3387897eae5203af99f7b649090d53c5105593af659, 12, 0.975000, 0.491211, 0.494075, 0.498547, 0.014714, 0.823267, -0.151733, 15.562359, 1, Collision Test Estimate
e030f959e7c28fcc3f249cdd7cea6de7f686f8614991bbffd37eb955bf727fd7, 13, 0.975000, 0.502934, 0.514648, 0.494244, -0.017582, 0.817571, -0.157429, 16.146564, 3, tCompression Test Estimate
7c25de23311bb16a681b2434ce9a80dcbe51b1a926e326bc14b645d944c8725c, 14, 0.975000, 0.515625, 0.491429, 0.512013, -0.007054, 0.849873, -0.125127, 12.833538, 3, tCompression Test Estimate
2b91250e62b4fdcc048c28986a4467e9f5f4eb6cbb720529321e3ffc1711fca1, 15, 0.975000, 0.491211, 0.493816, 0.498678, 0.014973, 0.818114, -0.156886, 16.090872, 3, tCompression Test Estimate
4bd9f71f331f3c05bfcce82bf77188bd2fabb8cfdf6c390eb421c6a9fd4f8afb, 16, 0.975000, 0.491211, 0.492217, 0.499488, 0.016572, 0.847797, -0.127203, 13.046462, 3, tCompression Test Estimate
e28e1c4d45a162c3a8d207cbeea14e5400a4482ce5bf3f97a66e1afde1a0ea15, 17, 0.975000, 0.504616, 0.491211, 0.506731, 0.004173, 0.868728, -0.106272, 10.899692, 3, tCompression Test Estimate
fb5ec7f24e394af2c29b49c84a88b76a0e97738c308db119f5c3dc6a91d9e6d6, 18, 0.975000, 0.490998, 0.513672, 0.488716, -0.004670, 0.802257, -0.172743, 17.717231, 3, tCompression Test Estimate
df78e66b7fc005a2c503a86a8b00d5a04f20f795f3507ec1f71ef5b5ff894b98, 19, 0.975000, 0.512695, 0.504388, 0.504084, -0.017083, 0.868612, -0.106388, 10.911590, 3, tCompression Test Estimate
53e090b204866ac2790b09af7793daa982f9d915a3a08eaa8a68ae7f0ff68d23, 20, 0.975000, 0.494831, 0.491211, 0.501836, 0.013958, 0.798330, -0.176670, 18.120000, 1, Collision Test Estimate
7179a34c3ad63254d966d87ddd896a07f9e2bf03ba65e8d52b2980f9cf886ddc, 21, 0.975000, 0.509766, 0.508241, 0.500749, -0.018006, 0.842079, -0.132921, 13.632923, 3, tCompression Test Estimate
5f198b3a799c7c27633da5f123bf7508641de9af9e4334c9e213ec08fc0afdbc, 22, 0.975000, 0.502090, 0.491211, 0.505476, 0.006699, 0.815419, -0.159581, 16.367282, 3, tCompression Test Estimate
d1fef1833063d9acc020795e0363f9bae663f2ae6098e117decf69ea1e3b8cf9, 23, 0.975000, 0.491211, 0.499595, 0.495769, 0.009194, 0.856999, -0.118001, 12.102667, 3, tCompression Test Estimate
0a898bee2bcf86ae395a1a4cd72778bb395b2ff71349e480d21be1a6c343eec0, 24, 0.975000, 0.510742, 0.506127, 0.502269, -0.016870, 0.845730, -0.129270, 13.258462, 3, tCompression Test Estimate
13b13fbdb6dd4aebb6307c153e66ba2c026c768606a7840e6087051d51846c32, 25, 0.975000, 0.491424, 0.527344, 0.482371, -0.018768, 0.819695, -0.155305, 15.928718, 1, Collision Test Estimate
e35c7d59fa22d15198e8e0917482bc28f08f18d622abad8abf3b06ecc0ec0860, 26, 0.975000, 0.491165, 0.515625, 0.487852, -0.006790, 0.844291, -0.130709, 13.406051, 3, tCompression Test Estimate
c514eb1303f5f4ef6d20a34d9d30ce00fee6218c1618b06e7ce52a0128454bd3, 27, 0.975000, 0.523438, 0.494295, 0.514317, -0.017733, 0.809058, -0.165942, 17.019692, 1, Collision Test Estimate
a90ccb61ff3f7ef576de70a6dafd6f8137ac82eda0b45ae0a11ef0e7558bef80, 28, 0.975000, 0.491211, 0.495481, 0.497836, 0.013308, 0.844579, -0.130421, 13.376513, 1, Collision Test Estimate
8aaa259ab5752160d022dadb74ebf09e8e186d7fe3b1bc0a60a334e7c62324be, 29, 0.975000, 0.491211, 0.505512, 0.492826, 0.003277, 0.829951, -0.145049, 14.876821, 3, tCompression Test Estimate
993a3bdcfe250d6f00cbf01491c391f58d7d432484b08991ea98aa45df6c9f00, 30, 0.975000, 0.501792, 0.515625, 0.493202, -0.017417, 0.843181, -0.131819, 13.519897, 3, tCompression Test Estimate
2529e40a54cb0da2e7d2b39a30c9c647d2b8da337bbc70d61f17852a6204fb57, 31, 0.975000, 0.505697, 0.491211, 0.507266, 0.003092, 0.818070, -0.156930, 16.095385, 3, tCompression Test Estimate
d2fca4611fb736968d8fe456bf555bc4edfcfd6f3356429b8000b5e6ee76e71f, 32, 0.975000, 0.516602, 0.501172, 0.507580, -0.017773, 0.829268, -0.145732, 14.946872, 1, Collision Test Estimate
b44cdbd8f114ebf72eb1f18c6bcad4c40e6fbe98e9e6e8613445e766c37de1d4, 33, 0.975000, 0.499457, 0.491211, 0.504162, 0.009332, 0.812076, -0.162924, 16.710154, 3, tCompression Test Estimate
f44988318e8efccea5af61bd144625c08647e78f9f8a1dd2bea6c92c5a56b64c, 34, 0.975000, 0.506928, 0.491211, 0.507873, 0.001861, 0.841570, -0.133430, 13.685128, 3, tCompression Test Estimate
742896a711f55e613494af2c82c3e26a242ee391f5d38198f666897237343e27, 35, 0.975000, 0.491211, 0.507741, 0.491726, 0.001048, 0.829900, -0.145100, 14.882051, 3, tCompression Test Estimate
1a13e175c165252cc95ad8553702f161f3c2d1a4202f318a66550f280403086a, 36, 0.975000, 0.491282, 0.491211, 0.500036, 0.017507, 0.815337, -0.159663, 16.375692, 1, Collision Test Estimate
356cce0e99972df7949001a1c75a23cc100990d8e06a0f6bcd175065d47e88d2, 37, 0.975000, 0.508266, 0.509766, 0.499263, -0.018031, 0.823332, -0.151668, 15.555692, 3, tCompression Test Estimate
abfa239ef05885d480e8d1028b438aaa7c9b7b1f83e5d39d86b71fd3afccbd09, 38, 0.975000, 0.506504, 0.510742, 0.497917, -0.017246, 0.846443, -0.128557, 13.185333, 3, tCompression Test Estimate
4b799a060eed4183af88f4be3f500aa3005b53a2cd406231314268f4f5112c75, 39, 0.975000, 0.508440, 0.491211, 0.508617, 0.000349, 0.814777, -0.160223, 16.433128, 3, tCompression Test Estimate
176881ce2722f90530009f50d8991c95122b00a7b2189b7a38690518a43ad588, 40, 0.975000, 0.510742, 0.506559, 0.502056, -0.017301, 0.812723, -0.162277, 16.643795, 3, tCompression Test Estimate
da68394f8f33e84d336dcbae6bfd5b7cbed7e20d2f0d3a1a171d73b7e9bfad1b, 41, 0.975000, 0.492683, 0.491211, 0.500748, 0.016106, 0.845418, -0.129582, 13.290462, 3, tCompression Test Estimate
1cc684cf15adee93140eeaf744474df7be2c3898e5273938bf93eec2fefbbc44, 42, 0.975000, 0.491211, 0.498519, 0.496308, 0.010270, 0.855756, -0.119244, 12.230154, 3, tCompression Test Estimate
2a0108905d33df00fabe0c1061d92c6bf57e13096fd2d74c81e47bb63d0b48c2, 43, 0.975000, 0.501381, 0.516602, 0.492524, -0.017982, 0.821638, -0.153362, 15.729436, 3, tCompression Test Estimate
8f6fbd25c766202a9337c1918a218503fe326953967ba163269fb58d2b60a3bf, 44, 0.975000, 0.491211, 0.507619, 0.491786, 0.001170, 0.835332, -0.139668, 14.324923, 3, tCompression Test Estimate
b6a84b414fa08939e63f07098afb8f04521bffe9a6e41fb227692cc2da4b228b, 45, 0.975000, 0.523438, 0.495122, 0.513900, -0.018560, 0.857177, -0.117823, 12.084410, 3, tCompression Test Estimate
76a75da14191634f4042413b709f261dae873d4b9fb94c65580c2f1bf4a534d4, 46, 0.975000, 0.500359, 0.491211, 0.504613, 0.008430, 0.834977, -0.140023, 14.361333, 3, tCompression Test Estimate
6885da4d606d03500af9bf8d253120f34c9c470f1a4e9b87e5ca900799b32ae0, 47, 0.975000, 0.494106, 0.491211, 0.501469, 0.014683, 0.824289, -0.150711, 15.457538, 3, tCompression Test Estimate
15418fb9172dad905ed960377d1d587221a1ccd698a256b334768b5881a757aa, 48, 0.975000, 0.512695, 0.505375, 0.503595, -0.018070, 0.814344, -0.160656, 16.477538, 3, tCompression Test Estimate
d5e46f9375d7eed0b161d5e5e02f3a9bf483a659d0d1ecd8948845f1eddc636c, 49, 0.975000, 0.503464, 0.491211, 0.506159, 0.005325, 0.868932, -0.106068, 10.878769, 3, tCompression Test Estimate
3c63364d049ee05e9aed2171b00e50172c613b9c638ddd3876f7b231497682ed, 50, 0.975000, 0.491211, 0.504351, 0.493401, 0.004438, 0.814589, -0.160411, 16.452410, 3, tCompression Test Estimate
82e6ed58c2c02c15e1577fa2b83cf8b60635d2e0a2eab9f98893f5bf639329c6, 51, 0.975000, 0.491211, 0.500756, 0.495189, 0.008033, 0.877373, -0.097627, 10.013026, 3, tCompression Test Estimate
d5b8ca13bd08a08728966dfa307706e00306a91af1d108a55e3c5c30e8b3892f, 52, 0.975000, 0.503531, 0.491211, 0.506193, 0.005258, 0.846925, -0.128075, 13.135897, 3, tCompression Test Estimate
120e764e2c5f232d3a78304c35c9180458d11e1f36a364512e7381e695528f17, 53, 0.975000, 0.510254, 0.507184, 0.501509, -0.017438, 0.815631, -0.159369, 16.345538, 3, tCompression Test Estimate
1f8c83458f26b96fb22aa5416b1e138b004240d89de753be96175600336afbfe, 54, 0.975000, 0.506487, 0.491211, 0.507656, 0.002302, 0.837940, -0.137060, 14.057436, 3, tCompression Test Estimate
